deviceid,qid,choices,timestamp,pos_id
261,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-11-30T12:24:32.512Z,1087226
261,1,"{ index: 5, mappedValue: '자가용', prompt: '자가용' },{ index: 7, mappedValue: '전동 스쿠터', prompt: '전동 스쿠터' }",2019-11-30T12:24:39.624Z,1087226
261,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T12:24:41.553Z,1087226
261,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:24:47.393Z,1087226
261,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:24:49.436Z,1087226
261,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-30T12:24:53.071Z,1045920
261,1,"{ index: 5, mappedValue: '자가용', prompt: '자가용' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-30T12:24:59.742Z,1045920
261,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T12:25:03.762Z,1045920
261,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:25:05.873Z,1045920
261,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:25:08.671Z,1045920
256,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-30T12:28:39.212Z,1050358
256,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-30T12:29:09.080Z,1050358
256,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-30T12:29:19.752Z,1050358
256,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:29:25.952Z,1050358
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:29:31.993Z,1050358
256,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-11-30T12:31:07.512Z,1070895
256,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-30T12:31:29.292Z,1070895
256,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-30T12:31:55.308Z,1070895
256,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-30T12:32:11.968Z,1070895
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:32:25.688Z,1070895
256,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-11-30T12:33:47.521Z,1087201
256,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-30T12:33:58.002Z,1087201
256,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-30T12:34:05.603Z,1087201
256,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-11-30T12:34:16.023Z,1087201
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:34:27.023Z,1087201
256,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-11-30T12:36:06.841Z,1077893
256,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-30T12:36:18.762Z,1077893
256,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-11-30T12:36:34.641Z,1077893
256,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-30T12:36:41.801Z,1077893
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T12:36:58.001Z,1077893
250,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-30T13:19:40.174Z,1094984
250,1,"{ index: 9, mappedValue: '기타', prompt: '기타' }",2019-11-30T13:19:47.938Z,1094984
250,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T13:19:50.953Z,1094984
250,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-30T13:19:52.930Z,1094984
250,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T13:19:54.480Z,1094984
265,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-11-30T14:51:55.140Z,1090807
265,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-11-30T14:52:01.311Z,1090807
265,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T14:52:15.222Z,1090807
265,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T14:52:19.370Z,1090807
265,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T14:52:24.619Z,1090807
258,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-30T15:54:28.310Z,1074117
258,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T15:54:51.625Z,1074117
258,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-30T15:54:59.374Z,1074117
258,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T15:55:07.985Z,1074117
274,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-11-30T20:39:39.057Z,1050999
274,1,"{ index: 5, mappedValue: '자가용', prompt: '자가용' }",2019-11-30T20:40:43.633Z,1050999
274,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T20:40:49.140Z,1050999
274,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-30T20:40:55.200Z,1050999
274,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T20:40:59.470Z,1050999
274,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-11-30T20:41:14.911Z,1069824
274,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 7, mappedValue: '전동 스쿠터', prompt: '전동 스쿠터' }",2019-11-30T20:41:25.511Z,1069824
274,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T20:41:29.338Z,1069824
274,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-11-30T20:41:31.192Z,1069824
274,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T20:41:33.765Z,1069824
274,0,"{ index: 1, mappedValue: '직장', prompt: '직장' }",2019-11-30T20:41:47.333Z,1074432
274,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 7, mappedValue: '전동 스쿠터', prompt: '전동 스쿠터' }",2019-11-30T20:41:53.662Z,1074432
274,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T20:41:56.273Z,1074432
274,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T20:42:00.902Z,1074432
274,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T20:42:02.872Z,1074432
274,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-30T20:42:28.692Z,1075977
274,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-11-30T20:42:51.500Z,1075977
274,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-11-30T20:43:06.869Z,1075977
274,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-30T20:43:12.210Z,1075977
274,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-30T20:43:20.091Z,1075977
274,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-30T20:43:52.572Z,1079350
274,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 7, mappedValue: '전동 스쿠터', prompt: '전동 스쿠터' }",2019-11-30T20:43:56.240Z,1079350
274,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T20:44:00.261Z,1079350
274,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-30T20:44:03.252Z,1079350
274,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-30T20:44:08.011Z,1079350
274,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-11-30T20:44:24.601Z,1080872
274,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 7, mappedValue: '전동 스쿠터', prompt: '전동 스쿠터' }",2019-11-30T20:44:29.951Z,1080872
274,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-11-30T20:44:32.209Z,1080872
274,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-11-30T20:44:35.592Z,1080872
274,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-11-30T20:44:37.458Z,1080872
268,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T02:43:27.328Z,1048444
268,1,,2019-12-01T02:43:35.740Z,1048444
268,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T02:43:42.176Z,1048444
268,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T02:43:46.048Z,1048444
268,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T02:43:50.618Z,1048444
268,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-12-01T02:44:13.710Z,1087929
268,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T02:44:19.753Z,1087929
268,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T02:44:26.638Z,1087929
268,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T02:44:31.483Z,1087929
268,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T02:44:38.349Z,1087929
253,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-12-01T03:04:56.636Z,1089086
253,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T03:06:33.031Z,1089086
253,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T03:06:46.354Z,1089086
253,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-12-01T03:07:07.626Z,1089086
253,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T03:07:18.103Z,1089086
253,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-12-01T03:08:29.715Z,1093412
253,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T03:08:41.942Z,1093412
253,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T03:09:21.901Z,1093412
253,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-12-01T03:09:33.037Z,1093412
253,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T03:09:38.573Z,1093412
253,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-12-01T03:10:35.402Z,1095917
253,1,"{ index: 0, mappedValue: '일반버스, 저상버스', prompt: '일반버스, 저상버스' }",2019-12-01T03:10:53.894Z,1095917
253,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T03:11:01.156Z,1095917
253,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T03:11:04.426Z,1095917
253,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T03:11:47.148Z,1095917
272,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-12-01T11:02:46.518Z,1130038
272,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T11:02:59.808Z,1130038
272,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T11:03:22.513Z,1130038
272,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:03:38.935Z,1130038
272,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-12-01T11:03:59.686Z,1130038
253,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-12-01T11:04:03.078Z,1045733
253,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T11:04:12.823Z,1045733
253,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:04:17.944Z,1045733
253,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:04:23.081Z,1045733
253,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:04:36.180Z,1045733
264,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T11:16:34.499Z,1139737
264,1,"{ index: 4, mappedValue: '장애인/노약자 셔틀버스', prompt: '장애인/노약자 셔틀버스' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T11:18:02.501Z,1139737
255,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T11:12:31.041Z,1121330
255,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T11:12:45.905Z,1121330
255,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:12:57.624Z,1121330
255,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-12-01T11:13:03.087Z,1121330
255,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:13:09.885Z,1121330
255,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-12-01T11:14:06.097Z,1133672
255,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T11:14:12.203Z,1133672
255,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:14:21.827Z,1133672
255,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-12-01T11:14:25.844Z,1133672
255,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:14:29.101Z,1133672
264,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-12-01T11:16:05.217Z,1139737
264,3,"{ index: 0, mappedValue: '1', prompt: '매우 낮다(접근하기 매우 어렵다) ' }",2019-12-01T11:15:41.505Z,1139737
264,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-12-01T11:18:35.664Z,1139737
265,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T11:22:35.023Z,1100519
265,1,"{ index: 9, mappedValue: '기타', prompt: '기타' }",2019-12-01T11:24:33.772Z,1100519
265,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:24:46.854Z,1100519
265,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-12-01T11:25:16.764Z,1100519
265,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:25:24.427Z,1100519
266,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-12-01T11:29:24.313Z,1143813
266,1,"{ index: 5, mappedValue: '자가용', prompt: '자가용' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T11:29:30.276Z,1143813
266,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T11:29:34.125Z,1143813
266,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-12-01T11:29:37.426Z,1143813
266,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T11:29:42.107Z,1143813
266,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T11:29:55.485Z,1100372
266,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T11:30:00.807Z,1100372
266,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:30:04.277Z,1100372
266,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-12-01T11:30:06.518Z,1100372
266,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T11:30:08.688Z,1100372
264,0,"{ index: 3, mappedValue: '교육시설', prompt: '교육시설(예: 학교, 어린이집 등)' }",2019-12-01T11:41:32.474Z,980718
264,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T11:41:40.504Z,980718
264,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:41:45.134Z,980718
264,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:41:49.033Z,980718
264,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T11:41:51.446Z,980718
264,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T11:42:17.766Z,985906
264,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T11:42:22.027Z,985906
264,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:42:30.746Z,985906
264,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:42:35.096Z,985906
264,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T11:42:37.348Z,985906
264,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-12-01T11:43:38.444Z,1135162
264,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-12-01T11:43:44.927Z,1135162
264,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:43:50.506Z,1135162
264,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:43:53.465Z,1135162
264,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:43:57.295Z,1135162
264,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T11:44:24.537Z,1137848
264,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-12-01T11:44:27.877Z,1137848
264,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:44:31.767Z,1137848
264,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:44:34.197Z,1137848
264,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T11:44:37.907Z,1137848
252,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T12:01:18.994Z,1135529
252,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T12:01:29.095Z,1135529
252,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:01:33.429Z,1135529
252,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-12-01T12:01:36.343Z,1135529
252,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:01:38.642Z,1135529
251,0,"{
  index: 6,
  mappedValue: '문화시설',
  prompt: '문화시설(예: 도서관, 미술관, 박물관, 공연장, 영화관 등)'
}",2019-12-01T12:09:54.856Z,1141444
251,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T12:09:59.929Z,1141444
251,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-12-01T12:10:07.332Z,1141444
251,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:10:24.378Z,1141444
251,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:10:32.850Z,1141444
251,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-12-01T12:10:56.425Z,1132280
251,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T12:11:02.598Z,1132280
251,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-12-01T12:11:09.248Z,1132280
251,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:11:15.781Z,1132280
251,4,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-12-01T12:11:22.372Z,1132280
251,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T12:11:35.247Z,1126291
251,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' }",2019-12-01T12:11:40.437Z,1126291
251,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T12:11:47.189Z,1126291
251,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:11:55.588Z,1126291
251,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:12:08.870Z,1126291
256,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T12:19:39.779Z,1111594
256,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T12:19:49.308Z,1111594
256,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:19:54.099Z,1111594
256,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:19:57.446Z,1111594
256,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:20:03.380Z,1111594
258,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T12:32:21.659Z,1099888
258,1,"{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T12:32:35.322Z,1099888
258,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:32:39.908Z,1099888
258,3,"{ index: 3, mappedValue: '4', prompt: '높다' }",2019-12-01T12:32:42.138Z,1099888
258,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:32:43.740Z,1099888
262,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-12-01T12:33:04.749Z,1082522
262,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T12:33:19.254Z,1082522
262,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:33:32.686Z,1082522
262,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:33:41.411Z,1082522
262,4,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:33:53.425Z,1082522
262,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-12-01T12:34:22.935Z,1088332
261,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-12-01T12:34:29.094Z,1144389
262,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' },{ index: 8, mappedValue: '도보', prompt: '도보' }",2019-12-01T12:34:52.036Z,1088332
261,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' },{ index: 5, mappedValue: '자가용', prompt: '자가용' }",2019-12-01T12:34:35.343Z,1144389
261,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:34:39.016Z,1144389
261,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:34:46.646Z,1144389
261,4,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-12-01T12:34:51.497Z,1144389
261,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T12:34:57.462Z,1102402
262,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:34:57.957Z,1088332
261,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' },{ index: 5, mappedValue: '자가용', prompt: '자가용' }",2019-12-01T12:35:02.976Z,1102402
261,2,"{ index: 3, mappedValue: '4', prompt: '만족' }",2019-12-01T12:35:07.321Z,1102402
261,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:35:09.407Z,1102402
262,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:35:09.478Z,1088332
261,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:35:11.323Z,1102402
262,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:35:14.003Z,1088332
262,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-12-01T12:35:55.985Z,1145013
263,0,"{ index: 8, mappedValue: '기타', prompt: '기타(예: 지인의 주거지) ' }",2019-12-01T12:36:00.585Z,1130274
263,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T12:36:05.075Z,1130274
262,1,"{ index: 2, mappedValue: '지하철, 전철', prompt: '지하철, 전철' },{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' },{ index: 6, mappedValue: '전동 휠체어', prompt: '전동 휠체어' }",2019-12-01T12:36:15.814Z,1145013
263,2,"{ index: 0, mappedValue: '1', prompt: '매우 불만족' }",2019-12-01T12:36:09.928Z,1130274
263,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:36:15.002Z,1130274
263,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:36:17.285Z,1130274
262,2,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T12:36:32.964Z,1145013
263,0,"{ index: 0, mappedValue: '집', prompt: '집' }",2019-12-01T12:36:30.112Z,1062404
263,1,"{ index: 3, mappedValue: '장애인 콜택시', prompt: '장애인 콜택시' }",2019-12-01T12:36:34.577Z,1062404
263,2,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:36:38.330Z,1062404
263,3,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:36:39.455Z,1062404
263,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:36:42.627Z,1062404
262,3,"{ index: 4, mappedValue: '5', prompt: '매우 높다(접근하기 매우 쉽다)' }",2019-12-01T12:36:47.043Z,1145013
262,4,"{ index: 4, mappedValue: '5', prompt: '매우 만족' }",2019-12-01T12:36:54.014Z,1145013
263,0,"{ index: 5, mappedValue: '복지시설', prompt: '복지시설(예: 행정기관, 복지관 등)' }",2019-12-01T12:36:56.081Z,1135664
263,1,"{ index: 5, mappedValue: '자가용', prompt: '자가용' }",2019-12-01T12:37:01.003Z,1135664
263,2,"{ index: 1, mappedValue: '2', prompt: '불만족' }",2019-12-01T12:37:04.687Z,1135664
263,3,"{ index: 1, mappedValue: '2', prompt: '낮다' }",2019-12-01T12:37:05.769Z,1135664
263,4,"{ index: 2, mappedValue: '3', prompt: '보통' }",2019-12-01T12:37:09.027Z,1135664
263,0,"{
  index: 2,
  mappedValue: '상업업무 시설',
  prompt: '상업업무 시설(예: 시장, 상점, 카페, 회사 등)'
}",2019-12-01T12:37:21.073Z,1142715
